customer_id,city,signup_date,age_group,loyalty_tier
C00562,Bangalore,2025-08-29,18-25,Silver
C00563,Bangalore,2025-07-20,18-25,Silver
C00564,Bangalore,2026-03-03,18-25,Silver
C00565,Delhi,2024-11-10,36-45,Silver
C00566,Mumbai,2024-12-22,36-45,Silver
C00567,Bangalore,2025-11-04,46-60,Silver
C00568,Chennai,2025-08-28,26-35,Silver
C00569,Chennai,2025-02-05,46-60,Silver
C00570,Hyderabad,2026-05-07,26-35,Silver
C00571,Chennai,2025-11-29,18-25,Gold
C00572,Bangalore,2025-10-29,36-45,Gold
C00573,Mumbai,2025-06-04,26-35,Silver
C00574,Mumbai,2024-05-24,26-35,Gold
C00575,Bangalore,2026-04-25,18-25,Platinum
C00576,Chennai,2024-06-15,46-60,Platinum
C00577,Bangalore,2025-01-27,26-35,Silver
C00578,Delhi,2025-01-31,26-35,Silver
C00579,Bangalore,2025-10-10,18-25,Silver
C00580,Hyderabad,2025-03-11,36-45,Gold
C00581,Hyderabad,2026-01-27,18-25,Silver
C00582,Hyderabad,2025-04-21,26-35,Silver
C00583,Chennai,2025-05-28,36-45,Gold
C00584,Mumbai,2025-06-30,36-45,Silver
C00585,Delhi,2025-03-08,18-25,Silver
C00586,Delhi,2025-12-25,26-35,Gold
C00587,Chennai,2025-10-31,46-60,Gold
C00588,Bangalore,2026-05-14,46-60,Platinum
C00589,Delhi,2024-09-21,46-60,Silver
C00590,Delhi,2025-08-26,18-25,Platinum
C00591,Mumbai,2024-07-23,46-60,Gold
C00592,Bangalore,2024-09-11,26-35,Silver
C00593,Hyderabad,2024-11-14,26-35,Silver
C00594,Bangalore,2025-12-07,36-45,Gold
C00595,Hyderabad,2024-12-02,36-45,Silver
C00596,Delhi,2025-05-16,26-35,Gold
C00597,Delhi,2025-10-20,26-35,Gold
C00598,Delhi,2025-03-10,46-60,Silver
C00599,Mumbai,2025-10-17,46-60,Gold
C00600,Hyderabad,2024-11-29,26-35,Gold
C00601,Delhi,2026-02-05,18-25,Silver
C00602,Hyderabad,2024-07-27,26-35,Platinum
C00603,Hyderabad,2025-09-12,36-45,Silver
C00604,Bangalore,2024-06-23,26-35,Gold
C00605,Mumbai,2024-11-25,46-60,Platinum
C00606,Hyderabad,2026-03-24,46-60,Silver
C00607,Mumbai,2025-09-01,36-45,Silver
C00608,Delhi,2025-01-10,26-35,Silver
C00609,Mumbai,2025-07-24,36-45,Silver
C00610,Delhi,2024-05-16,26-35,Silver
C00611,Chennai,2025-04-11,18-25,Silver
C00612,Bangalore,2024-09-29,46-60,Gold
C00613,Bangalore,2025-11-22,18-25,Silver
C00614,Delhi,2026-03-14,18-25,Silver
C00615,Hyderabad,2024-12-13,36-45,Platinum
C00616,Mumbai,2026-02-12,36-45,Gold
C00617,Hyderabad,2024-12-26,18-25,Silver
C00618,Bangalore,2024-12-23,26-35,Gold
C00619,Mumbai,2026-01-21,26-35,Gold
C00620,Bangalore,2026-03-29,26-35,Silver
C00621,Chennai,2026-01-02,26-35,Silver
C00622,Mumbai,2024-08-30,18-25,Silver
C00623,Delhi,2025-02-15,18-25,Silver
C00624,Bangalore,2025-08-12,46-60,Silver
C00625,Hyderabad,2024-11-25,18-25,Gold
C00626,Delhi,2026-05-14,26-35,Silver
C00627,Delhi,2025-10-11,18-25,Gold
C00628,Chennai,2024-11-17,46-60,Gold
C00629,Bangalore,2024-09-28,36-45,Gold
C00630,Bangalore,2024-09-20,26-35,Silver
C00631,Bangalore,2025-10-04,18-25,Gold
C00632,Chennai,2025-06-08,18-25,Silver
C00633,Chennai,2025-03-18,46-60,Gold
C00634,Mumbai,2024-06-01,18-25,Gold
C00635,Hyderabad,2024-12-07,18-25,Silver
C00636,Delhi,2025-02-21,26-35,Platinum
C00637,Bangalore,2026-01-16,18-25,Silver
C00638,Chennai,2025-03-14,36-45,Gold
C00639,Delhi,2025-10-05,18-25,Silver
C00640,Mumbai,2025-12-27,26-35,Gold
C00641,Hyderabad,2025-06-29,36-45,Silver
C00642,Delhi,2025-09-24,46-60,Platinum
C00643,Delhi,2025-04-18,18-25,Silver
C00644,Bangalore,2024-10-14,26-35,Gold
C00645,Hyderabad,2024-10-25,26-35,Silver
C00646,Delhi,2025-07-27,26-35,Silver
C00647,Chennai,2025-01-11,18-25,Silver
C00648,Bangalore,2024-10-20,46-60,Silver
C00649,Mumbai,2025-01-14,46-60,Silver
C00650,Chennai,2025-04-10,18-25,Silver
C00651,Hyderabad,2025-11-22,18-25,Silver
C00652,Chennai,2025-07-31,18-25,Gold
C00653,Hyderabad,2025-03-13,36-45,Gold
C00654,Mumbai,2024-11-20,36-45,Silver
C00655,Mumbai,2025-04-08,18-25,Gold
C00656,Chennai,2025-11-28,36-45,Silver
C00657,Hyderabad,2025-06-23,18-25,Gold
C00658,Hyderabad,2024-10-14,26-35,Platinum
C00659,Mumbai,2025-01-31,36-45,Platinum
C00660,Hyderabad,2024-08-22,26-35,Gold
C00661,Mumbai,2024-11-10,18-25,Silver
C00662,Mumbai,2025-03-08,18-25,Silver
C00663,Delhi,2025-09-07,26-35,Platinum
C00664,Hyderabad,2025-06-11,36-45,Gold
C00665,Bangalore,2025-06-05,46-60,Silver
C00666,Chennai,2025-05-31,46-60,Silver
C00667,Mumbai,2025-02-11,36-45,Platinum
C00668,Delhi,2026-01-27,26-35,Silver
C00669,Delhi,2024-05-22,36-45,Gold
C00670,Delhi,2024-12-08,26-35,Gold
C00671,Chennai,2026-03-18,46-60,Silver
C00672,Bangalore,2025-09-09,18-25,Silver
C00673,Mumbai,2025-09-21,46-60,Silver
C00674,Mumbai,2025-10-01,36-45,Gold
C00675,Bangalore,2024-10-30,26-35,Silver
C00676,Hyderabad,2024-10-31,46-60,Silver
C00677,Mumbai,2025-06-02,26-35,Gold
C00678,Hyderabad,2024-10-12,26-35,Silver
C00679,Hyderabad,2025-01-05,36-45,Gold
C00680,Chennai,2025-12-29,18-25,Silver
C00681,Delhi,2025-08-25,26-35,Silver
C00682,Hyderabad,2024-09-01,18-25,Silver
C00683,Mumbai,2024-07-07,36-45,Platinum
C00684,Hyderabad,2024-06-14,26-35,Silver
C00685,Bangalore,2025-03-24,26-35,Silver
C00686,Mumbai,2025-01-24,18-25,Silver
C00687,Mumbai,2024-05-22,36-45,Silver
C00688,Chennai,2024-09-27,36-45,Silver
C00689,Hyderabad,2024-05-19,18-25,Silver
C00690,Bangalore,2025-01-15,36-45,Gold
C00691,Delhi,2024-10-11,36-45,Silver
C00692,Mumbai,2025-06-27,26-35,Platinum
C00693,Hyderabad,2026-04-22,36-45,Silver
C00694,Mumbai,2025-09-03,18-25,Silver
C00695,Delhi,2024-07-15,26-35,Gold
C00696,Mumbai,2026-03-18,18-25,Silver
C00697,Mumbai,2024-11-26,26-35,Gold
C00698,Chennai,2025-11-10,26-35,Gold
C00699,Delhi,2025-04-04,26-35,Silver
C00700,Mumbai,2025-03-03,36-45,Gold
C00701,Chennai,2025-07-07,18-25,Silver
C00702,Delhi,2026-03-28,18-25,Gold
C00703,Delhi,2024-07-26,46-60,Silver
C00704,Bangalore,2026-01-06,36-45,Silver
C00705,Bangalore,2026-04-14,26-35,Silver
C00706,Mumbai,2026-01-08,36-45,Silver
C00707,Chennai,2025-12-18,26-35,Silver
C00708,Hyderabad,2025-08-26,18-25,Silver
C00709,Chennai,2025-06-21,46-60,Gold
C00710,Mumbai,2026-04-08,26-35,Platinum
C00711,Delhi,2024-05-17,36-45,Gold
C00712,Hyderabad,2024-10-30,18-25,Silver
C00713,Mumbai,2024-05-24,46-60,Gold
C00714,Delhi,2025-07-31,18-25,Platinum
C00715,Mumbai,2025-07-27,26-35,Silver
C00716,Chennai,2025-08-24,18-25,Gold
C00717,Bangalore,2025-03-15,18-25,Silver
C00718,Delhi,2025-03-09,36-45,Silver
C00719,Hyderabad,2025-01-09,26-35,Gold
C00720,Hyderabad,2026-02-16,46-60,Platinum
C00721,Delhi,2024-11-14,26-35,Silver
C00722,Mumbai,2025-11-17,46-60,Gold
C00723,Bangalore,2024-12-31,36-45,Silver
C00724,Delhi,2024-10-07,18-25,Gold
C00725,Mumbai,2024-09-01,26-35,Silver
C00726,Chennai,2024-08-20,18-25,Gold
C00727,Hyderabad,2024-07-01,36-45,Silver
C00728,Bangalore,2025-09-23,26-35,Silver
C00729,Chennai,2025-01-04,46-60,Platinum
C00730,Delhi,2026-03-23,46-60,Silver
C00731,Mumbai,2026-02-04,36-45,Platinum
C00732,Delhi,2025-10-24,36-45,Silver
C00733,Hyderabad,2025-03-08,26-35,Silver
C00734,Hyderabad,2026-01-05,36-45,Silver
C00735,Bangalore,2025-10-02,26-35,Silver
C00736,Delhi,2024-10-17,18-25,Gold
C00737,Hyderabad,2025-03-06,26-35,Gold
C00738,Mumbai,2024-11-25,46-60,Silver
C00739,Mumbai,2025-04-28,36-45,Silver
C00740,Hyderabad,2025-08-07,18-25,Silver
C00741,Delhi,2024-07-30,36-45,Gold
C00742,Hyderabad,2025-06-05,36-45,Silver
C00743,Mumbai,2024-11-08,36-45,Silver
C00744,Mumbai,2025-12-31,26-35,Gold
C00745,Hyderabad,2025-12-03,36-45,Gold
C00746,Hyderabad,2024-12-13,26-35,Silver
C00747,Bangalore,2025-05-19,46-60,Gold
C00748,Delhi,2026-01-11,36-45,Gold
C00749,Chennai,2024-05-27,18-25,Silver
C00750,Mumbai,2025-09-28,46-60,Silver
C00751,Chennai,2025-08-21,18-25,Gold
C00752,Bangalore,2024-06-23,46-60,Silver
C00753,Hyderabad,2025-10-22,36-45,Gold
C00754,Bangalore,2025-08-28,26-35,Gold
C00755,Hyderabad,2024-12-18,46-60,Gold
C00756,Hyderabad,2024-10-04,26-35,Gold
C00757,Chennai,2025-09-17,18-25,Silver
C00758,Delhi,2025-06-22,18-25,Silver
C00759,Hyderabad,2024-07-19,46-60,Silver
C00760,Bangalore,2024-11-11,46-60,Silver
C00761,Chennai,2025-06-07,46-60,Silver
C00762,Delhi,2025-04-04,46-60,Gold
C00763,Hyderabad,2025-03-30,36-45,Gold
C00764,Hyderabad,2024-11-02,26-35,Platinum
C00765,Bangalore,2026-02-26,18-25,Gold
C00766,Delhi,2025-11-19,18-25,Silver
C00767,Mumbai,2024-09-15,18-25,Silver
C00768,Bangalore,2025-08-31,36-45,Silver
C00769,Bangalore,2026-02-09,26-35,Gold
C00770,Hyderabad,2024-10-13,18-25,Gold
C00771,Hyderabad,2026-01-30,36-45,Silver
C00772,Chennai,2024-05-31,26-35,Gold
C00773,Hyderabad,2025-08-18,18-25,Gold
C00774,Chennai,2024-07-06,18-25,Silver
C00775,Mumbai,2024-06-22,18-25,Silver
C00776,Hyderabad,2025-11-14,46-60,Gold
C00777,Hyderabad,2025-03-11,26-35,Platinum
C00778,Delhi,2025-05-09,46-60,Silver
C00779,Mumbai,2024-08-02,36-45,Silver
C00780,Bangalore,2026-02-28,36-45,Silver
C00781,Mumbai,2025-09-05,36-45,Silver
C00782,Delhi,2025-12-10,46-60,Gold
C00783,Bangalore,2024-07-14,36-45,Gold
C00784,Delhi,2026-02-14,36-45,Gold
C00785,Hyderabad,2025-07-20,26-35,Gold
C00786,Mumbai,2024-07-01,36-45,Silver
C00787,Chennai,2026-05-10,26-35,Gold
C00788,Delhi,2025-03-13,26-35,Silver
C00789,Mumbai,2024-08-25,36-45,Silver
C00790,Bangalore,2024-12-24,26-35,Silver
C00791,Mumbai,2024-08-03,46-60,Silver
C00792,Chennai,2025-03-30,26-35,Silver
C00793,Chennai,2025-01-28,46-60,Silver
C00794,Hyderabad,2025-07-12,36-45,Silver
C00795,Mumbai,2024-12-11,36-45,Silver
C00796,Chennai,2024-06-07,36-45,Gold
C00797,Hyderabad,2026-02-07,18-25,Silver
C00798,Hyderabad,2025-08-22,36-45,Silver
C00799,Delhi,2025-09-18,26-35,Gold
C00800,Mumbai,2024-09-06,26-35,Gold
C00801,Hyderabad,2024-11-24,46-60,Silver
C00802,Hyderabad,2025-07-01,46-60,Silver
C00803,Mumbai,2025-07-16,46-60,Silver
C00804,Chennai,2024-08-12,46-60,Silver
C00805,Hyderabad,2025-06-28,18-25,Gold
C00806,Bangalore,2025-04-05,26-35,Silver
C00807,Chennai,2026-01-18,36-45,Silver
C00808,Chennai,2024-08-16,46-60,Gold
C00809,Mumbai,2026-01-25,46-60,Silver
C00810,Mumbai,2025-11-07,26-35,Silver
C00811,Mumbai,2024-08-08,36-45,Gold
C00812,Chennai,2026-05-15,18-25,Silver
C00813,Delhi,2024-11-26,36-45,Silver
C00814,Delhi,2025-02-15,46-60,Platinum
C00815,Mumbai,2025-06-25,36-45,Gold
C00816,Hyderabad,2026-04-27,36-45,Silver
C00817,Delhi,2024-09-30,36-45,Silver
C00818,Bangalore,2024-10-06,18-25,Silver
C00819,Hyderabad,2025-11-22,36-45,Platinum
C00820,Bangalore,2026-05-05,46-60,Platinum
C00821,Chennai,2025-11-25,36-45,Silver
C00822,Delhi,2025-07-15,36-45,Gold
C00823,Chennai,2026-04-02,18-25,Silver
C00824,Delhi,2025-08-15,36-45,Silver
C00825,Bangalore,2024-06-02,46-60,Silver
C00826,Hyderabad,2025-04-23,18-25,Platinum
C00827,Mumbai,2025-01-11,46-60,Silver
C00828,Mumbai,2024-10-07,36-45,Silver
C00829,Hyderabad,2025-05-03,18-25,Gold
C00830,Bangalore,2025-04-10,18-25,Silver
C00831,Bangalore,2025-08-09,46-60,Gold
C00832,Mumbai,2026-02-08,26-35,Silver
C00833,Delhi,2024-05-28,46-60,Gold
C00834,Bangalore,2024-05-21,46-60,Platinum
C00835,Hyderabad,2025-07-02,18-25,Silver
C00836,Delhi,2025-10-05,18-25,Silver
C00837,Mumbai,2025-11-23,18-25,Silver
C00838,Bangalore,2024-09-17,26-35,Gold
C00839,Bangalore,2025-06-30,26-35,Silver
C00840,Chennai,2026-01-28,26-35,Silver
C00841,Chennai,2026-01-29,36-45,Silver
C00842,Bangalore,2025-05-07,46-60,Silver
C00843,Hyderabad,2025-10-14,46-60,Gold
C00844,Hyderabad,2025-02-17,36-45,Gold
C00845,Hyderabad,2025-10-10,36-45,Silver
C00846,Hyderabad,2024-08-02,36-45,Gold
C00847,Hyderabad,2026-01-20,26-35,Silver
C00848,Delhi,2025-03-25,46-60,Platinum
C00849,Mumbai,2025-09-06,18-25,Silver
C00850,Hyderabad,2025-10-13,46-60,Platinum
C00851,Hyderabad,2024-09-05,18-25,Gold
C00852,Bangalore,2025-02-02,26-35,Gold
C00853,Delhi,2025-12-23,26-35,Silver
C00854,Hyderabad,2026-01-22,18-25,Silver
C00855,Mumbai,2024-07-30,18-25,Silver
C00856,Bangalore,2025-07-05,18-25,Silver
C00857,Mumbai,2025-02-26,26-35,Platinum
C00858,Mumbai,2025-11-17,26-35,Gold
C00859,Delhi,2026-01-27,46-60,Gold
C00860,Mumbai,2026-05-05,26-35,Silver
C00861,Hyderabad,2024-12-14,46-60,Silver
C00862,Bangalore,2025-12-02,26-35,Silver
C00863,Delhi,2025-04-11,26-35,Silver
C00864,Delhi,2025-02-04,46-60,Silver
C00865,Hyderabad,2026-02-06,46-60,Platinum
C00866,Delhi,2026-04-11,46-60,Silver
C00867,Chennai,2024-07-25,18-25,Gold
C00868,Chennai,2024-09-22,18-25,Silver
C00869,Delhi,2026-02-04,26-35,Silver
C00870,Hyderabad,2025-08-23,36-45,Gold
C00871,Delhi,2025-09-24,46-60,Silver
C00872,Delhi,2026-03-03,26-35,Gold
C00873,Delhi,2026-05-12,18-25,Silver
C00874,Mumbai,2024-06-24,26-35,Gold
C00875,Hyderabad,2024-11-26,36-45,Silver
C00876,Hyderabad,2026-05-03,46-60,Silver
C00877,Hyderabad,2026-02-26,18-25,Platinum
C00878,Bangalore,2025-08-19,46-60,Platinum
C00879,Bangalore,2025-12-02,36-45,Silver
C00880,Mumbai,2025-07-01,36-45,Gold
C00881,Delhi,2024-10-18,18-25,Silver
C00882,Bangalore,2026-04-05,36-45,Silver
C00883,Delhi,2025-09-19,18-25,Silver
C00884,Mumbai,2024-07-17,18-25,Silver
C00885,Hyderabad,2024-10-03,46-60,Silver
C00886,Chennai,2024-05-25,18-25,Silver
C00887,Delhi,2025-12-04,36-45,Gold
C00888,Mumbai,2024-07-10,46-60,Platinum
C00889,Hyderabad,2024-10-12,26-35,Platinum
C00890,Hyderabad,2026-03-12,18-25,Platinum
C00891,Hyderabad,2025-06-08,36-45,Silver
C00892,Delhi,2024-11-10,26-35,Silver
C00893,Bangalore,2025-10-06,36-45,Silver
C00894,Bangalore,2025-06-14,36-45,Gold
C00895,Mumbai,2025-06-21,18-25,Gold
C00896,Mumbai,2026-03-26,36-45,Gold
C00897,Bangalore,2026-02-15,46-60,Silver
C00898,Hyderabad,2026-04-01,26-35,Silver
C00899,Bangalore,2025-06-01,46-60,Silver
C00900,Hyderabad,2024-08-12,26-35,Gold
C00901,Mumbai,2025-11-15,46-60,Silver
C00902,Bangalore,2025-03-02,18-25,Silver
C00903,Chennai,2025-02-02,26-35,Silver
C00904,Mumbai,2024-11-01,18-25,Silver
C00905,Bangalore,2025-08-06,36-45,Silver
C00906,Delhi,2026-04-21,46-60,Platinum
C00907,Bangalore,2024-10-11,26-35,Silver
C00908,Bangalore,2025-09-08,18-25,Silver
C00909,Delhi,2025-06-07,26-35,Gold
C00910,Chennai,2025-12-20,36-45,Gold
C00911,Delhi,2024-07-02,18-25,Silver
C00912,Hyderabad,2026-02-18,26-35,Platinum
C00913,Bangalore,2025-03-13,26-35,Gold
C00914,Hyderabad,2024-07-14,26-35,Silver
C00915,Mumbai,2025-05-31,46-60,Silver
C00916,Delhi,2025-11-12,26-35,Gold
C00917,Chennai,2025-03-29,26-35,Silver
C00918,Delhi,2025-03-25,26-35,Silver
C00919,Hyderabad,2025-08-12,36-45,Silver
C00920,Delhi,2025-06-01,36-45,Silver
C00921,Bangalore,2025-04-16,26-35,Silver
C00922,Chennai,2025-10-16,36-45,Silver
C00923,Hyderabad,2025-12-08,36-45,Silver
C00924,Delhi,2025-06-27,46-60,Gold
C00925,Bangalore,2024-05-17,26-35,Silver
C00926,Hyderabad,2025-04-21,26-35,Platinum
C00927,Mumbai,2024-09-25,46-60,Gold
C00928,Hyderabad,2025-02-09,18-25,Gold
C00929,Bangalore,2025-11-29,26-35,Silver
C00930,Mumbai,2024-07-26,36-45,Silver
C00931,Chennai,2025-08-15,46-60,Gold
C00932,Delhi,2025-04-20,26-35,Gold
C00933,Chennai,2024-05-16,18-25,Silver
C00934,Mumbai,2026-01-12,46-60,Silver
C00935,Delhi,2026-05-11,36-45,Gold
C00936,Hyderabad,2024-07-08,18-25,Gold
C00937,Bangalore,2025-07-27,26-35,Silver
C00938,Chennai,2024-07-29,36-45,Gold
C00939,Bangalore,2025-08-09,18-25,Silver
C00940,Hyderabad,2024-07-12,18-25,Silver
C00941,Delhi,2025-08-02,18-25,Silver
C00942,Bangalore,2025-08-28,18-25,Platinum
C00943,Chennai,2024-12-16,18-25,Gold
C00944,Chennai,2025-01-22,26-35,Gold
C00945,Bangalore,2025-10-20,26-35,Silver
C00946,Hyderabad,2024-06-08,18-25,Platinum
C00947,Hyderabad,2025-03-05,26-35,Platinum
C00948,Bangalore,2025-11-01,46-60,Gold
C00949,Mumbai,2024-06-12,36-45,Gold
C00950,Hyderabad,2025-08-08,36-45,Silver
C00951,Bangalore,2024-07-01,26-35,Gold
C00952,Bangalore,2024-11-28,26-35,Silver
C00953,Bangalore,2026-02-18,18-25,Silver
C00954,Delhi,2025-05-21,36-45,Silver
C00955,Delhi,2025-01-07,26-35,Silver
C00956,Chennai,2025-08-13,46-60,Silver
C00957,Hyderabad,2025-11-05,26-35,Gold
C00958,Hyderabad,2026-01-03,26-35,Gold
C00959,Hyderabad,2025-05-29,46-60,Silver
C00960,Chennai,2025-01-24,46-60,Silver
C00961,Bangalore,2024-12-08,18-25,Silver
C00962,Delhi,2026-02-02,18-25,Gold
C00963,Bangalore,2026-02-24,18-25,Silver
C00964,Chennai,2025-06-28,46-60,Silver
C00965,Delhi,2024-08-13,18-25,Gold
C00966,Hyderabad,2025-07-21,36-45,Platinum
C00967,Delhi,2025-10-29,36-45,Silver
C00968,Mumbai,2026-04-04,26-35,Gold
C00969,Delhi,2024-08-13,36-45,Silver
C00970,Hyderabad,2025-10-14,18-25,Silver
C00971,Chennai,2024-12-14,26-35,Gold
C00972,Chennai,2025-01-19,26-35,Gold
C00973,Chennai,2026-01-08,18-25,Platinum
C00974,Chennai,2024-12-13,26-35,Gold
C00975,Hyderabad,2026-01-07,18-25,Gold
C00976,Chennai,2024-07-16,36-45,Gold
C00977,Delhi,2025-11-20,36-45,Silver
C00978,Bangalore,2025-04-14,18-25,Gold
C00979,Mumbai,2024-08-28,26-35,Silver
C00980,Chennai,2024-11-23,18-25,Gold
C00981,Bangalore,2024-11-20,26-35,Platinum
C00982,Mumbai,2026-01-29,46-60,Silver
C00983,Mumbai,2025-01-26,18-25,Silver
C00984,Hyderabad,2024-08-13,36-45,Gold
C00985,Bangalore,2024-09-21,26-35,Platinum
C00986,Delhi,2024-07-19,26-35,Gold
C00987,Mumbai,2026-02-09,36-45,Gold
C00988,Delhi,2024-07-05,36-45,Silver
C00989,Mumbai,2024-08-13,26-35,Silver
C00990,Mumbai,2024-09-29,36-45,Gold
C00991,Chennai,2025-06-05,26-35,Silver
C00992,Mumbai,2025-05-06,46-60,Gold
C00993,Bangalore,2024-06-14,36-45,Silver
C00994,Delhi,2025-09-03,26-35,Gold
C00995,Hyderabad,2026-05-05,18-25,Silver
C00996,Mumbai,2025-06-30,18-25,Gold
C00997,Mumbai,2026-03-14,18-25,Gold
C00998,Hyderabad,2024-08-15,36-45,Silver
C00999,Chennai,2026-04-20,36-45,Silver
C01000,Delhi,2025-02-11,46-60,Silver
C01001,Hyderabad,2024-08-29,46-60,Silver
C01002,Chennai,2024-05-25,36-45,Gold
C01003,Mumbai,2025-09-24,46-60,Silver
C01004,Chennai,2024-08-16,46-60,Silver
C01005,Bangalore,2025-06-02,36-45,Silver
C01006,Bangalore,2025-04-06,46-60,Silver
C01007,Chennai,2025-10-05,36-45,Silver
C01008,Chennai,2026-03-10,18-25,Silver
C01009,Chennai,2026-03-20,46-60,Silver
C01010,Mumbai,2024-07-27,18-25,Silver
C01011,Chennai,2026-01-07,46-60,Gold
C01012,Mumbai,2026-01-09,26-35,Silver
C01013,Delhi,2026-03-12,46-60,Silver
C01014,Chennai,2024-09-17,18-25,Silver
C01015,Delhi,2024-08-04,46-60,Silver
C01016,Hyderabad,2024-08-09,46-60,Silver
C01017,Hyderabad,2025-06-01,46-60,Gold
C01018,Bangalore,2025-04-25,26-35,Gold
C01019,Hyderabad,2026-01-04,26-35,Silver
C01020,Delhi,2025-08-07,46-60,Silver
C01021,Bangalore,2024-12-25,18-25,Gold
C01022,Mumbai,2025-09-03,18-25,Gold
C01023,Delhi,2026-04-27,46-60,Silver
C01024,Bangalore,2025-01-22,18-25,Silver
C01025,Chennai,2025-03-09,46-60,Silver
C01026,Hyderabad,2026-03-06,26-35,Gold
C01027,Hyderabad,2026-01-20,26-35,Silver
C01028,Hyderabad,2025-03-12,26-35,Gold
C01029,Chennai,2025-07-12,18-25,Gold
C01030,Hyderabad,2026-03-23,18-25,Platinum
C01031,Delhi,2024-09-12,18-25,Silver
C01032,Mumbai,2024-09-13,26-35,Silver
C01033,Delhi,2024-05-24,46-60,Gold
C01034,Hyderabad,2026-05-13,18-25,Silver
C01035,Mumbai,2025-06-18,46-60,Silver
C01036,Chennai,2025-10-07,36-45,Silver
C01037,Mumbai,2024-12-03,26-35,Gold
C01038,Delhi,2025-11-03,26-35,Gold
C01039,Chennai,2026-02-19,26-35,Gold
C01040,Bangalore,2025-12-11,18-25,Silver
C01041,Chennai,2026-02-08,36-45,Silver
C01042,Mumbai,2025-05-22,26-35,Gold
C01043,Bangalore,2026-03-10,26-35,Silver
C01044,Chennai,2025-05-18,36-45,Platinum
C01045,Delhi,2025-11-05,46-60,Silver
C01046,Bangalore,2025-02-07,36-45,Gold
C01047,Hyderabad,2025-01-25,36-45,Gold
C01048,Chennai,2025-06-13,36-45,Platinum
C01049,Mumbai,2024-12-19,18-25,Silver
C01050,Bangalore,2025-12-25,26-35,Gold
C01051,Delhi,2024-11-09,36-45,Silver
C01052,Hyderabad,2025-05-09,46-60,Silver
C01053,Delhi,2024-05-19,18-25,Silver
C01054,Mumbai,2025-10-24,18-25,Gold
C01055,Mumbai,2026-01-26,46-60,Silver
C01056,Mumbai,2025-03-31,46-60,Gold
C01057,Mumbai,2025-11-27,26-35,Silver
C01058,Hyderabad,2026-02-01,18-25,Gold
C01059,Mumbai,2025-01-21,46-60,Gold
C01060,Mumbai,2025-02-09,18-25,Silver
C01061,Chennai,2025-08-19,26-35,Gold
C01062,Bangalore,2025-03-25,36-45,Silver
C01063,Mumbai,2025-06-07,36-45,Gold
C01064,Chennai,2026-03-03,26-35,Silver
C01065,Mumbai,2024-12-27,36-45,Silver
C01066,Hyderabad,2026-03-21,46-60,Silver
C01067,Bangalore,2025-07-24,46-60,Gold
C01068,Chennai,2026-04-13,36-45,Silver
C01069,Delhi,2025-11-24,46-60,Silver
C01070,Bangalore,2025-11-14,36-45,Silver
C01071,Hyderabad,2025-09-30,26-35,Gold
C01072,Bangalore,2024-09-07,26-35,Platinum
C01073,Mumbai,2025-11-28,26-35,Silver
C01074,Hyderabad,2025-07-15,18-25,Gold
C01075,Chennai,2025-04-19,18-25,Silver
C01076,Bangalore,2024-10-11,26-35,Platinum
C01077,Hyderabad,2024-12-31,36-45,Silver
C01078,Delhi,2024-10-10,18-25,Silver
C01079,Mumbai,2025-07-06,26-35,Platinum
C01080,Mumbai,2024-09-26,18-25,Platinum
C01081,Mumbai,2025-08-08,26-35,Platinum
C01082,Mumbai,2025-04-14,26-35,Gold
C01083,Delhi,2025-04-05,18-25,Silver
C01084,Chennai,2025-05-12,18-25,Platinum
C01085,Hyderabad,2026-05-16,46-60,Platinum
C01086,Hyderabad,2026-03-18,18-25,Silver
C01087,Mumbai,2024-11-28,26-35,Gold
C01088,Hyderabad,2026-02-18,36-45,Silver
C01089,Delhi,2026-03-28,18-25,Silver
C01090,Delhi,2025-01-30,18-25,Silver
C01091,Chennai,2025-12-21,18-25,Silver
C01092,Bangalore,2024-12-22,46-60,Silver
C01093,Bangalore,2026-04-29,26-35,Silver
C01094,Delhi,2026-02-21,26-35,Silver
C01095,Mumbai,2024-11-25,36-45,Gold
C01096,Chennai,2025-05-15,26-35,Silver
C01097,Bangalore,2025-07-24,26-35,Silver
C01098,Chennai,2025-03-01,18-25,Silver
C01099,Mumbai,2025-10-17,36-45,Platinum
C01100,Hyderabad,2024-06-15,18-25,Gold
C01101,Chennai,2024-07-16,46-60,Silver
C01102,Bangalore,2026-02-07,36-45,Silver
C01103,Chennai,2025-12-15,46-60,Gold
C01104,Delhi,2025-04-27,26-35,Silver
C01105,Chennai,2026-02-12,36-45,Silver
C01106,Delhi,2024-12-22,46-60,Silver
C01107,Bangalore,2025-01-07,46-60,Silver
C01108,Mumbai,2026-01-16,46-60,Silver
C01109,Chennai,2026-01-21,18-25,Silver
C01110,Mumbai,2025-05-15,18-25,Platinum
C01111,Hyderabad,2024-10-04,46-60,Silver
C01112,Bangalore,2025-02-24,46-60,Silver
C01113,Chennai,2025-08-29,46-60,Silver
C01114,Chennai,2025-10-16,36-45,Silver
C01115,Hyderabad,2025-05-22,18-25,Silver
C01116,Chennai,2025-07-15,18-25,Gold
C01117,Bangalore,2026-02-05,36-45,Silver
C01118,Mumbai,2024-05-17,18-25,Silver
C01119,Mumbai,2026-03-12,18-25,Silver
C01120,Mumbai,2025-07-26,26-35,Gold
